entity_id,canonical_name,normalized_name,entity_type
E_001563,suspended pans,suspended pans,EQUIPMENT
E_001564,swab,swab,EQUIPMENT
E_001565,Swinnex-type filter holder,swinnex-type filter holder,EQUIPMENT
E_001566,syringe,syringe,EQUIPMENT
E_001567,syringes,syringes,EQUIPMENT
E_001568,table used for taking blood,table used for taking blood,EQUIPMENT
E_001569,tap,tap,EQUIPMENT
E_001570,temperature gauge,temperature gauge,EQUIPMENT
E_001571,template,template,EQUIPMENT
E_001572,test and control sera,test and control sera,EQUIPMENT
E_001573,test blank,test blank,EQUIPMENT
E_001574,test card,test card,EQUIPMENT
E_001575,test cards,test cards,EQUIPMENT
E_001576,test kit,test kit,EQUIPMENT
E_001577,Test plate,test plate,EQUIPMENT
E_001578,test plates,test plates,EQUIPMENT
E_001579,test strip,test strip,EQUIPMENT
E_001580,test-tube,test-tube,EQUIPMENT
E_001581,test-tube 4,test-tube 4,EQUIPMENT
E_001582,test-tube B,test-tube b,EQUIPMENT
E_001583,test-tube N,test-tube n,EQUIPMENT
E_001584,test-tube or bottle,test-tube or bottle,EQUIPMENT
E_001585,Test-tube rack,test-tube rack,EQUIPMENT
E_001586,Test-tube racks,test-tube racks,EQUIPMENT
E_001587,Test-tubes,test-tubes,EQUIPMENT
E_001588,test-tubes C1 and C2,test-tubes c1 and c2,EQUIPMENT
E_001589,The above items,the above items,EQUIPMENT
E_001590,The albumin working standard,the albumin working standard,EQUIPMENT
E_001591,The apparatus,the apparatus,EQUIPMENT
E_001592,The bottle,the bottle,EQUIPMENT
E_001593,the capillary tube,the capillary tube,EQUIPMENT
E_001594,The clean dry glassware,the clean dry glassware,EQUIPMENT
E_001595,The condenser,the condenser,EQUIPMENT
E_001596,The container,the container,EQUIPMENT
E_001597,The electricity meter,the electricity meter,EQUIPMENT
E_001598,The fixed smear,the fixed smear,EQUIPMENT
E_001599,The metal trays,the metal trays,EQUIPMENT
E_001600,the microscope,the microscope,EQUIPMENT
E_001601,The needle,the needle,EQUIPMENT
E_001602,The plates,the plates,EQUIPMENT
E_001603,The still,the still,EQUIPMENT
E_001604,The stopcock and tap,the stopcock and tap,EQUIPMENT
E_001605,The tube,the tube,EQUIPMENT
E_001606,The ¥5 and ¥10 eyepieces,the ¥5 and ¥10 eyepieces,EQUIPMENT
E_001607,thermometer,thermometer,EQUIPMENT
E_001608,thermostat,thermostat,EQUIPMENT
E_001609,Thick blood films,thick blood films,EQUIPMENT
E_001610,thick film fields,thick film fields,EQUIPMENT
E_001611,thin film,thin film,EQUIPMENT
E_001612,third tube,third tube,EQUIPMENT
E_001613,This balance,this balance,EQUIPMENT
E_001614,this equipment,this equipment,EQUIPMENT
E_001615,This system,this system,EQUIPMENT
E_001616,three tubes,three tubes,EQUIPMENT
E_001617,throat swabs,throat swabs,EQUIPMENT
E_001618,tightly closed boxes,tightly closed boxes,EQUIPMENT
E_001619,tiled surface,tiled surface,EQUIPMENT
E_001620,Timer,timer,EQUIPMENT
E_001621,Tools and materials,tools and materials,EQUIPMENT
E_001622,tourniquet,tourniquet,EQUIPMENT
E_001623,transformer,transformer,EQUIPMENT
E_001624,transport medium,transport medium,EQUIPMENT
E_001625,trap,trap,EQUIPMENT
E_001626,tray,tray,EQUIPMENT
E_001627,trichloroacetic pipette,trichloroacetic pipette,EQUIPMENT
E_001628,trough,trough,EQUIPMENT
E_001629,True fine granular casts,true fine granular casts,EQUIPMENT
E_001630,True pus casts,true pus casts,EQUIPMENT
E_001631,tube,tube,EQUIPMENT
E_001632,tube 1,tube 1,EQUIPMENT
E_001633,tube 13,tube 13,EQUIPMENT
E_001634,tube 2,tube 2,EQUIPMENT
E_001635,tube 3,tube 3,EQUIPMENT
E_001636,tube 4,tube 4,EQUIPMENT
E_001637,tube B,tube b,EQUIPMENT
E_001638,tube holders,tube holders,EQUIPMENT
E_001639,tube N,tube n,EQUIPMENT
E_001640,tube of CSF,tube of csf,EQUIPMENT
E_001641,tube or a small bottle,tube or a small bottle,EQUIPMENT
E_001642,tube or well,tube or well,EQUIPMENT
E_001643,tubes,tubes,EQUIPMENT
E_001644,tubes and slides,tubes and slides,EQUIPMENT
E_001645,tubes of CSF,tubes of csf,EQUIPMENT
E_001646,tubes of pus,tubes of pus,EQUIPMENT
E_001647,tubes or bottles,tubes or bottles,EQUIPMENT
E_001648,tubing,tubing,EQUIPMENT
E_001649,Tweezers,tweezers,EQUIPMENT
E_001650,Two Pasteur pipettes,two pasteur pipettes,EQUIPMENT
E_001651,two suspended pans,two suspended pans,EQUIPMENT
E_001652,two-pan balance,two-pan balance,EQUIPMENT
E_001653,type of cuvette,type of cuvette,EQUIPMENT
E_001654,uncovered round flask,uncovered round flask,EQUIPMENT
E_001655,urine centrifugate,urine centrifugate,EQUIPMENT
E_001656,urine dipstick,urine dipstick,EQUIPMENT
E_001657,Urine dipsticks,urine dipsticks,EQUIPMENT
E_001658,Used coverslips,used coverslips,EQUIPMENT
E_001659,used glassware,used glassware,EQUIPMENT
E_001660,used syringe,used syringe,EQUIPMENT
E_001661,vacuum pump,vacuum pump,EQUIPMENT
E_001662,valve,valve,EQUIPMENT
E_001663,vent,vent,EQUIPMENT
E_001664,vial,vial,EQUIPMENT
E_001665,vials,vials,EQUIPMENT
E_001666,viewing device,viewing device,EQUIPMENT
E_001667,volumetric flask,volumetric flask,EQUIPMENT
E_001668,Volumetric flasks,volumetric flasks,EQUIPMENT
E_001669,volumetric pipette,volumetric pipette,EQUIPMENT
E_001670,Volumetric pipettes,volumetric pipettes,EQUIPMENT
E_001671,warm bench,warm bench,EQUIPMENT
E_001672,wash bottle,wash bottle,EQUIPMENT
E_001673,washer,washer,EQUIPMENT
E_001674,Washer or vacuum pump,washer or vacuum pump,EQUIPMENT
E_001675,waste sink,waste sink,EQUIPMENT
E_001676,watch glass,watch glass,EQUIPMENT
E_001677,water still,water still,EQUIPMENT
E_001678,water-bath,water-bath,EQUIPMENT
E_001679,Water-baths,water-baths,EQUIPMENT
E_001680,waxed cardboard box,waxed cardboard box,EQUIPMENT
E_001681,weighing container,weighing container,EQUIPMENT
E_001682,weight glass rod,weight glass rod,EQUIPMENT
E_001683,weights,weights,EQUIPMENT
E_001684,well,well,EQUIPMENT
E_001685,well 1,well 1,EQUIPMENT
E_001686,well 2,well 2,EQUIPMENT
E_001687,wells,wells,EQUIPMENT
E_001688,Westergren stand,westergren stand,EQUIPMENT
E_001689,Westergren tube,westergren tube,EQUIPMENT
E_001690,Westergren tube stand,westergren tube stand,EQUIPMENT
E_001691,western blot,western blot,EQUIPMENT
E_001692,wet preparation,wet preparation,EQUIPMENT
E_001693,wet preparations,wet preparations,EQUIPMENT
E_001694,white glass reagent bottle,white glass reagent bottle,EQUIPMENT
E_001695,wide-mouth bottle,wide-mouth bottle,EQUIPMENT
E_001696,"wide-mouthed, screw-topped jar","wide-mouthed, screw-topped jar",EQUIPMENT
E_001697,"Wide-necked, leakproof containers","wide-necked, leakproof containers",EQUIPMENT
E_001698,Wintrobe tubes,wintrobe tubes,EQUIPMENT
E_001699,wire basket,wire basket,EQUIPMENT
E_001700,wire baskets,wire baskets,EQUIPMENT
E_001701,wooden applicator,wooden applicator,EQUIPMENT
E_001702,wooden sticks,wooden sticks,EQUIPMENT
E_001703,wooden tongue depressor,wooden tongue depressor,EQUIPMENT
E_001704,workbench,workbench,EQUIPMENT
E_001705,working reference,working reference,EQUIPMENT
E_001706,working reference standard,working reference standard,EQUIPMENT
E_001707,working standard,working standard,EQUIPMENT
E_001708,¥ 10 objective,¥ 10 objective,EQUIPMENT
E_001709,¥ 100 oil-immersion objective,¥ 100 oil-immersion objective,EQUIPMENT
E_001710,¥ 40 objective,¥ 40 objective,EQUIPMENT
E_001711,¥10 and ¥40 objectives,¥10 and ¥40 objectives,EQUIPMENT
E_001712,¥10 objective,¥10 objective,EQUIPMENT
E_001713,¥100 objective,¥100 objective,EQUIPMENT
E_001714,¥100 oil-immersion objective,¥100 oil-immersion objective,EQUIPMENT
E_001715,¥40 objective,¥40 objective,EQUIPMENT
E_001716,¥5 eyepiece,¥5 eyepiece,EQUIPMENT
E_001717,abnormal,abnormal,FINDING
E_001718,Abnormalities,abnormalities,FINDING
E_001719,air bubbles,air bubbles,FINDING
E_001720,amastigote stage,amastigote stage,FINDING
E_001721,appear distorted and indistinct,appear distorted and indistinct,FINDING
E_001722,basophilic staining,basophilic staining,FINDING
E_001723,bleeding,bleeding,FINDING
E_001724,blister,blister,FINDING
E_001725,blisters,blisters,FINDING
E_001726,blood loss,blood loss,FINDING
E_001727,bloodless area,bloodless area,FINDING
E_001728,broken line,broken line,FINDING
E_001729,Broken or folded tail,broken or folded tail,FINDING
E_001730,brownish-black masses,brownish-black masses,FINDING
E_001731,buboes,buboes,FINDING
E_001732,Calabar swelling,calabar swelling,FINDING
E_001733,cardiac insufficiency,cardiac insufficiency,FINDING
E_001734,chagomas,chagomas,FINDING
E_001735,Cholesterol crystals,cholesterol crystals,FINDING
E_001736,circular lesions,circular lesions,FINDING
E_001737,clinical picture,clinical picture,FINDING
E_001738,clinical situation,clinical situation,FINDING
E_001739,clinical symptoms,clinical symptoms,FINDING
E_001740,clots,clots,FINDING
E_001741,cloudy,cloudy,FINDING
E_001742,cough,cough,FINDING
E_001743,cratered,cratered,FINDING
E_001744,crenated,crenated,FINDING
E_001745,crystalline deposits,crystalline deposits,FINDING
E_001746,crystals,crystals,FINDING
E_001747,cutaneous lesions,cutaneous lesions,FINDING
E_001748,cyst-like bodies,cyst-like bodies,FINDING
E_001749,cysts,cysts,FINDING
E_001750,dehydration,dehydration,FINDING
E_001751,diarrhoea,diarrhoea,FINDING
E_001752,dizziness,dizziness,FINDING
E_001753,dried-up ring,dried-up ring,FINDING
E_001754,Elevated protein levels,elevated protein levels,FINDING
E_001755,Enlargement,enlargement,FINDING
E_001756,enlargement of the lymph nodes,enlargement of the lymph nodes,FINDING
E_001757,ESR,esr,FINDING
E_001758,exudate,exudate,FINDING
E_001759,Fatty casts,fatty casts,FINDING
E_001760,fever,fever,FINDING
E_001761,Fibril,fibril,FINDING
E_001762,Flukes,flukes,FINDING
E_001763,fluorescence,fluorescence,FINDING
E_001764,furuncles,furuncles,FINDING
E_001765,generalized enlargement,generalized enlargement,FINDING
E_001766,Gram-positive thin hyphae,gram-positive thin hyphae,FINDING
E_001767,granular papillomas,granular papillomas,FINDING
E_001768,granules,granules,FINDING
E_001769,haematuria,haematuria,FINDING
E_001770,haemoglobin levels,haemoglobin levels,FINDING
E_001771,haemolysis,haemolysis,FINDING
E_001772,headache,headache,FINDING
E_001773,Heart complications,heart complications,FINDING
E_001774,heavy infection,heavy infection,FINDING
E_001775,high parasite density,high parasite density,FINDING
E_001776,hydatid cysts,hydatid cysts,FINDING
E_001777,hydrocoele,hydrocoele,FINDING
E_001778,Hypersegmented,hypersegmented,FINDING
E_001779,irritability,irritability,FINDING
E_001780,large clot,large clot,FINDING
E_001781,lesion,lesion,FINDING
E_001782,lesions,lesions,FINDING
E_001783,Lymph nodes,lymph nodes,FINDING
E_001784,lymphadenopathy,lymphadenopathy,FINDING
E_001785,lymphangitis,lymphangitis,FINDING
E_001786,macrocytosis,macrocytosis,FINDING
E_001787,maculae,maculae,FINDING
E_001788,malignant pustule,malignant pustule,FINDING
E_001789,manifestations,manifestations,FINDING
E_001790,mild fatigue,mild fatigue,FINDING
E_001791,Motile microfilariae,motile microfilariae,FINDING
E_001792,mucoid,mucoid,FINDING
E_001793,mucopurulent,mucopurulent,FINDING
E_001794,mucosalivary,mucosalivary,FINDING
E_001795,nausea,nausea,FINDING
E_001796,negative result,negative result,FINDING
E_001797,nodules,nodules,FINDING
E_001798,normal,normal,FINDING
E_001799,normal erythrocyte morphology,normal erythrocyte morphology,FINDING
E_001800,obstructive jaundice,obstructive jaundice,FINDING
E_001801,occasional brownish streaks of blood,occasional brownish streaks of blood,FINDING
E_001802,occult blood,occult blood,FINDING
E_001803,painless genital ulcer,painless genital ulcer,FINDING
E_001804,pains,pains,FINDING
E_001805,pale and discoloured,pale and discoloured,FINDING
E_001806,pallor,pallor,FINDING
E_001807,papules,papules,FINDING
E_001808,patches of pus,patches of pus,FINDING
E_001809,patient’s clinical symptoms,patient’s clinical symptoms,FINDING
E_001810,plaques,plaques,FINDING
E_001811,positive findings,positive findings,FINDING
E_001812,primary lesion,primary lesion,FINDING
E_001813,proteinuria,proteinuria,FINDING
E_001814,pruritus,pruritus,FINDING
E_001815,purulent,purulent,FINDING
E_001816,pus,pus,FINDING
E_001817,Pus casts,pus casts,FINDING
E_001818,raised edge,raised edge,FINDING
E_001819,raised globulin level,raised globulin level,FINDING
E_001820,Romaña’s sign,romaña’s sign,FINDING
E_001821,round lump,round lump,FINDING
E_001822,Schüffner’s dots,schüffner’s dots,FINDING
E_001823,severe burns,severe burns,FINDING
E_001824,shock,shock,FINDING
E_001825,signs of inflammation,signs of inflammation,FINDING
E_001826,single or numerous small fine clots,single or numerous small fine clots,FINDING
E_001827,skin ulcers,skin ulcers,FINDING
E_001828,small swellings,small swellings,FINDING
E_001829,sterile abscesses,sterile abscesses,FINDING
E_001830,surface crust,surface crust,FINDING
E_001831,swelling,swelling,FINDING
E_001832,swelling of one leg,swelling of one leg,FINDING
E_001833,swollen,swollen,FINDING
E_001834,thick mucus,thick mucus,FINDING
E_001835,thickening,thickening,FINDING
E_001836,threads of fibrin,threads of fibrin,FINDING
E_001837,tubular damage,tubular damage,FINDING
E_001838,typical findings,typical findings,FINDING
E_001839,uncontrolled behaviour,uncontrolled behaviour,FINDING
E_001840,Undulating membrane,undulating membrane,FINDING
E_001841,unilateral swelling,unilateral swelling,FINDING
E_001842,visible manifestations,visible manifestations,FINDING
E_001843,vomiting,vomiting,FINDING
E_001844,weight loss,weight loss,FINDING
E_001845,yellowish-brown,yellowish-brown,FINDING
E_001846,1cm,1 cm,MEASUREMENT
E_001847,1 day,1 day,MEASUREMENT
E_001848,1g,1 g,MEASUREMENT
E_001849,1 hour,1 hour,MEASUREMENT
E_001850,1 minute,1 minute,MEASUREMENT
E_001851,1ml,1 ml,MEASUREMENT
E_001852,1 mm,1 mm,MEASUREMENT
E_001853,10g,10 g,MEASUREMENT
E_001854,10 minutes,10 minutes,MEASUREMENT
E_001855,10ml,10 ml,MEASUREMENT
E_001856,100g,100 g,MEASUREMENT
E_001857,100ml,100 ml,MEASUREMENT
E_001858,1000g,1000 g,MEASUREMENT
E_001859,1000ml,1000 ml,MEASUREMENT
E_001860,1000 mm,1000 mm,MEASUREMENT
E_001861,10000g,10000 g,MEASUREMENT
E_001862,100–1000mg,100–1000 mg,MEASUREMENT
E_001863,11ml,11 ml,MEASUREMENT
E_001864,12 hours,12 hours,MEASUREMENT
E_001865,120°C,120 °c,MEASUREMENT
E_001866,125g,125 g,MEASUREMENT
E_001867,12–20mm,12–20 mm,MEASUREMENT
E_001868,15cm,15 cm,MEASUREMENT
E_001869,15 minutes,15 minutes,MEASUREMENT
E_001870,15ml,15 ml,MEASUREMENT
E_001871,15 seconds,15 seconds,MEASUREMENT
E_001872,1500g,1500 g,MEASUREMENT
E_001873,15min,15min,MEASUREMENT
E_001874,175°C,175 °c,MEASUREMENT
E_001875,18ml,18 ml,MEASUREMENT
E_001876,1–2 hours,1–2 hours,MEASUREMENT
E_001877,1–2 minutes,1–2 minutes,MEASUREMENT
E_001878,1–3 hours,1–3 hours,MEASUREMENT
E_001879,2g,2 g,MEASUREMENT
E_001880,2 hours,2 hours,MEASUREMENT
E_001881,2 minutes,2 minutes,MEASUREMENT
E_001882,2ml,2 ml,MEASUREMENT
E_001883,20g,20 g,MEASUREMENT
E_001884,20mg,20 mg,MEASUREMENT
E_001885,20 minutes,20 minutes,MEASUREMENT
E_001886,20ml,20 ml,MEASUREMENT
E_001887,200g,200 g,MEASUREMENT
E_001888,200ml,200 ml,MEASUREMENT
E_001889,2000g,2000 g,MEASUREMENT
E_001890,2000ml,2000 ml,MEASUREMENT
E_001891,20–25°C,20–25 °c,MEASUREMENT
E_001892,20–35mm,20–35 mm,MEASUREMENT
E_001893,22mm ¥ 40mm,22 mm × 40 mm,MEASUREMENT
E_001894,2300g,2300 g,MEASUREMENT
E_001895,25ml,25 ml,MEASUREMENT
E_001896,25mm,25 mm,MEASUREMENT
E_001897,250ml,250 ml,MEASUREMENT
E_001898,2–3 days,2–3 days,MEASUREMENT
E_001899,2–3 minutes,2–3 minutes,MEASUREMENT
E_001900,2–4mm,2–4 mm,MEASUREMENT
E_001901,2–5ml,2–5 ml,MEASUREMENT
E_001902,3 days,3 days,MEASUREMENT
E_001903,3 hours,3 hours,MEASUREMENT
E_001904,3 minutes,3 minutes,MEASUREMENT
E_001905,3ml,3 ml,MEASUREMENT
E_001906,3mm,3 mm,MEASUREMENT
E_001907,3 seconds,3 seconds,MEASUREMENT
E_001908,30 minutes,30 minutes,MEASUREMENT
E_001909,30ml,30 ml,MEASUREMENT
E_001910,30mm ¥ 150mm,30 mm × 150 mm,MEASUREMENT
E_001911,30 seconds,30 seconds,MEASUREMENT
E_001912,300ml,300 ml,MEASUREMENT
E_001913,3000g,3000 g,MEASUREMENT
E_001914,30–45 minutes,30–45 minutes,MEASUREMENT
E_001915,35 minutes,35 minutes,MEASUREMENT
E_001916,350mg,350 mg,MEASUREMENT
E_001917,37°C,37 °c,MEASUREMENT
E_001918,3–5 minutes,3–5 minutes,MEASUREMENT
E_001919,3–5mm,3–5 mm,MEASUREMENT
E_001920,4ml,4 ml,MEASUREMENT
E_001921,40ml,40 ml,MEASUREMENT
E_001922,40°C,40 °c,MEASUREMENT
E_001923,400ml,400 ml,MEASUREMENT
E_001924,425mm,425 mm,MEASUREMENT
E_001925,45 minutes,45 minutes,MEASUREMENT
E_001926,475ml,475 ml,MEASUREMENT
E_001927,4–6mm,4–6 mm,MEASUREMENT
E_001928,5cm,5 cm,MEASUREMENT
E_001929,5g,5 g,MEASUREMENT
E_001930,5 minutes,5 minutes,MEASUREMENT
E_001931,5ml,5 ml,MEASUREMENT
E_001932,5mm,5 mm,MEASUREMENT
E_001933,5 seconds,5 seconds,MEASUREMENT
E_001934,50g,50 g,MEASUREMENT
E_001935,50mg,50 mg,MEASUREMENT
E_001936,50ml,50 ml,MEASUREMENT
E_001937,50 °C,50 °c,MEASUREMENT
E_001938,500g,500 g,MEASUREMENT
E_001939,500ml,500 ml,MEASUREMENT
E_001940,5000g,5000 g,MEASUREMENT
E_001941,56°C,56 °c,MEASUREMENT
E_001942,5–10 minutes,5–10 minutes,MEASUREMENT
E_001943,5–10 seconds,5–10 seconds,MEASUREMENT
E_001944,6mm,6 mm,MEASUREMENT
E_001945,60g,60 g,MEASUREMENT
E_001946,60kg,60 kg,MEASUREMENT
E_001947,60 minutes,60 minutes,MEASUREMENT
E_001948,60 seconds,60 seconds,MEASUREMENT
E_001949,60°C,60 °c,MEASUREMENT
E_001950,600ml,600 ml,MEASUREMENT
E_001951,7ml,7 ml,MEASUREMENT
E_001952,70–75°C,70–75 °c,MEASUREMENT
E_001953,75ml,75 ml,MEASUREMENT
E_001954,75mm,75 mm,MEASUREMENT
E_001955,75mm ¥ 12mm,75 mm × 12 mm,MEASUREMENT
E_001956,7–10 minutes,7–10 minutes,MEASUREMENT
E_001957,8ml,8 ml,MEASUREMENT
E_001958,80ml,80 ml,MEASUREMENT
E_001959,80°C,80 °c,MEASUREMENT
E_001960,9ml,9 ml,MEASUREMENT
E_001961,9mm,9 mm,MEASUREMENT
E_001962,90ml,90 ml,MEASUREMENT
E_001963,97ml,97 ml,MEASUREMENT
E_001964,46 Tubercle bacilli,46 tubercle bacilli,ORGANISM
E_001965,A small thin worm,a small thin worm,ORGANISM
E_001966,acid-fast bacilli,acid-fast bacilli,ORGANISM
E_001967,Actinomycetes,actinomycetes,ORGANISM
E_001968,adult helminths,adult helminths,ORGANISM
E_001969,adult worms,adult worms,ORGANISM
E_001970,amastigotes,amastigotes,ORGANISM
E_001971,amoeba,amoeba,ORGANISM
E_001972,amoebae,amoebae,ORGANISM
E_001973,Ancylostoma,ancylostoma,ORGANISM
E_001974,Ancylostoma duodenale,ancylostoma duodenale,ORGANISM
E_001975,animals,animals,ORGANISM
E_001976,anthrax bacilli,anthrax bacilli,ORGANISM
E_001977,arthrospores,arthrospores,ORGANISM
E_001978,Ascaris,ascaris,ORGANISM
E_001979,Ascaris lumbricoides,ascaris lumbricoides,ORGANISM
E_001980,B: boss; flukes,b: boss; flukes,ORGANISM
E_001981,bacilli,bacilli,ORGANISM
E_001982,Bacillus anthracis,bacillus anthracis,ORGANISM
E_001983,bacteria,bacteria,ORGANISM
E_001984,bacterial species,bacterial species,ORGANISM
E_001985,Balantidium coli,balantidium coli,ORGANISM
E_001986,bat,bat,ORGANISM
E_001987,beef tapeworm,beef tapeworm,ORGANISM
E_001988,birds,birds,ORGANISM
E_001989,Blastocystis hominis,blastocystis hominis,ORGANISM
E_001990,blood flukes,blood flukes,ORGANISM
E_001991,body,body,ORGANISM
E_001992,Borrelia spp.,borrelia spp,ORGANISM
E_001993,bovis,bovis,ORGANISM
E_001994,Brugia malayi,brugia malayi,ORGANISM
E_001995,Brugia timori,brugia timori,ORGANISM
E_001996,bug,bug,ORGANISM
E_001997,butschlii amoebae,butschlii amoebae,ORGANISM
E_001998,Campylobacter spp.,campylobacter spp,ORGANISM
E_001999,Candida albicans,candida albicans,ORGANISM
E_002000,caninum,caninum,ORGANISM
E_002001,Capillaria hepatica,capillaria hepatica,ORGANISM
E_002002,Capillaria philippinensis,capillaria philippinensis,ORGANISM
E_002003,carnivores,carnivores,ORGANISM
E_002004,certain parasites,certain parasites,ORGANISM
E_002005,certain pathogenic bacteria,certain pathogenic bacteria,ORGANISM
E_002006,cestodes,cestodes,ORGANISM
E_002007,Chilomastix mesnili,chilomastix mesnili,ORGANISM
E_002008,Chilomastix mesnili trophozoites,chilomastix mesnili trophozoites,ORGANISM
E_002009,cholera vibrio,cholera vibrio,ORGANISM
E_002010,cholera vibrios,cholera vibrios,ORGANISM
E_002011,ciliate,ciliate,ORGANISM
E_002012,ciliates,ciliates,ORGANISM
E_002013,Clonorchis sinensis,clonorchis sinensis,ORGANISM
E_002014,coccidia,coccidia,ORGANISM
E_002015,coccobacilli,coccobacilli,ORGANISM
E_002016,coli,coli,ORGANISM
E_002017,coliform bacilli,coliform bacilli,ORGANISM
E_002018,Commensal bacteria,commensal bacteria,ORGANISM
E_002019,Corynebacterium diphtheriae,corynebacterium diphtheriae,ORGANISM
E_002020,cruzi,cruzi,ORGANISM
E_002021,Cryptococcus,cryptococcus,ORGANISM
E_002022,Cryptococcus neoformans,cryptococcus neoformans,ORGANISM
E_002023,Cryptosporidium spp.,cryptosporidium spp,ORGANISM
E_002024,cystic forms,cystic forms,ORGANISM
E_002025,Dicrocoelium sp.,dicrocoelium sp,ORGANISM
E_002026,Dicrocoelium spp.,dicrocoelium spp,ORGANISM
E_002027,Dientamoeba,dientamoeba,ORGANISM
E_002028,Dientamoeba fragilis,dientamoeba fragilis,ORGANISM
E_002029,Dipetalonema perstans,dipetalonema perstans,ORGANISM
E_002030,diphtheria bacilli,diphtheria bacilli,ORGANISM
E_002031,Diphyllobothrium latum,diphyllobothrium latum,ORGANISM
E_002032,Diplococci,diplococci,ORGANISM
E_002033,Dipylidium caninum,dipylidium caninum,ORGANISM
E_002034,dogs,dogs,ORGANISM
E_002035,dysentery amoeba,dysentery amoeba,ORGANISM
E_002036,Each species,each species,ORGANISM
E_002037,Echinococcus granulosus,echinococcus granulosus,ORGANISM
E_002038,Echinostoma sp.,echinostoma sp,ORGANISM
E_002039,ectoparasite,ectoparasite,ORGANISM
E_002040,ectothrix,ectothrix,ORGANISM
E_002041,egg,egg,ORGANISM
E_002042,embryo,embryo,ORGANISM
E_002043,embryos,embryos,ORGANISM
E_002044,Endolimax nanus,endolimax nanus,ORGANISM
E_002045,endoparasite,endoparasite,ORGANISM
E_002046,Endothrix,endothrix,ORGANISM
E_002047,Entamoeba,entamoeba,ORGANISM
E_002048,Entamoeba coli,entamoeba coli,ORGANISM
E_002049,Entamoeba hartmanni,entamoeba hartmanni,ORGANISM
E_002050,Entamoeba histolytica,entamoeba histolytica,ORGANISM
E_002051,Entamoeba spp.,entamoeba spp,ORGANISM
E_002052,enteric organisms,enteric organisms,ORGANISM
E_002053,Enterobius vermicularis,enterobius vermicularis,ORGANISM
E_002054,enterococci,enterococci,ORGANISM
E_002055,faecal trophozoites,faecal trophozoites,ORGANISM
E_002056,Fasciola hepatica,fasciola hepatica,ORGANISM
E_002057,Fasciola spp.,fasciola spp,ORGANISM
E_002058,Fasciolopsis buski,fasciolopsis buski,ORGANISM
E_002059,fern,fern,ORGANISM
E_002060,Fertilized egg,fertilized egg,ORGANISM
E_002061,fetus,fetus,ORGANISM
E_002062,Filariae,filariae,ORGANISM
E_002063,filarial species,filarial species,ORGANISM
E_002064,filarial worms,filarial worms,ORGANISM
E_002065,fish,fish,ORGANISM
E_002066,fish tapeworm,fish tapeworm,ORGANISM
E_002067,flagellate,flagellate,ORGANISM
E_002068,flagellates,flagellates,ORGANISM
E_002069,flatworm,flatworm,ORGANISM
E_002070,flies,flies,ORGANISM
E_002071,flukes,flukes,ORGANISM
E_002072,fungi,fungi,ORGANISM
E_002073,future worm,future worm,ORGANISM
E_002074,G Bacteria,g bacteria,ORGANISM
E_002075,G Diplococci,g diplococci,ORGANISM
E_002076,Giardia intestinalis,giardia intestinalis,ORGANISM
E_002077,Glossina spp.,glossina spp,ORGANISM
E_002078,gonococci,gonococci,ORGANISM
E_002079,Gram-negative,gram-negative,ORGANISM
E_002080,Gram-negative acid-fast bacilli,gram-negative acid-fast bacilli,ORGANISM
E_002081,Gram-negative bacilli,gram-negative bacilli,ORGANISM
E_002082,Gram-negative bacteria,gram-negative bacteria,ORGANISM
E_002083,Gram-negative cocci,gram-negative cocci,ORGANISM
E_002084,Gram-negative diplococci,gram-negative diplococci,ORGANISM
E_002085,Gram-negative extracellular diplococci,gram-negative extracellular diplococci,ORGANISM
E_002086,Gram-negative intracellular diplococci,gram-negative intracellular diplococci,ORGANISM
E_002087,Gram-negative organisms,gram-negative organisms,ORGANISM
E_002088,Gram-negative spirochaetes,gram-negative spirochaetes,ORGANISM
E_002089,Gram-positive,gram-positive,ORGANISM
E_002090,Gram-positive bacilli,gram-positive bacilli,ORGANISM
E_002091,Gram-positive bacteria,gram-positive bacteria,ORGANISM
E_002092,Gram-positive cocci,gram-positive cocci,ORGANISM
E_002093,Gram-positive diphtheroid bacilli,gram-positive diphtheroid bacilli,ORGANISM
E_002094,Gram-positive fungi,gram-positive fungi,ORGANISM
E_002095,Gram-positive organisms,gram-positive organisms,ORGANISM
E_002096,Gram-positive yeasts,gram-positive yeasts,ORGANISM
E_002097,haemolytic streptococci,haemolytic streptococci,ORGANISM
E_002098,haemoparasites,haemoparasites,ORGANISM
E_002099,Haemophilus influenzae,haemophilus influenzae,ORGANISM
E_002100,helminth,helminth,ORGANISM
E_002101,helminth eggs,helminth eggs,ORGANISM
E_002102,helminth species,helminth species,ORGANISM
E_002103,helminthic ova,helminthic ova,ORGANISM
E_002104,helminths,helminths,ORGANISM
E_002105,Heterophyes,heterophyes,ORGANISM
E_002106,Heterophyes heterophyes,heterophyes heterophyes,ORGANISM
E_002107,histolytica,histolytica,ORGANISM
E_002108,hominis,hominis,ORGANISM
E_002109,hookworm,hookworm,ORGANISM
E_002110,host,host,ORGANISM
E_002111,human filarial parasites,human filarial parasites,ORGANISM
E_002112,humans,humans,ORGANISM
E_002113,Hymenolepis diminuta,hymenolepis diminuta,ORGANISM
E_002114,Hymenolepis nana,hymenolepis nana,ORGANISM
E_002115,hyphae,hyphae,ORGANISM
