relation_id,page_id,image_id,relation_type,pdf_page,printed_page,occurrence_index_on_page,xref,bbox_x0,bbox_y0,bbox_x1,bbox_y1,page_coverage
rel_page_image_000595,P_0144,img_000616,CONTAINS_IMAGE,144,132,212,692,267.727081,158.10257,271.851379,163.082275,4.09944e-05
rel_page_image_000596,P_0144,img_000752,CONTAINS_IMAGE,144,132,213,689,266.514099,155.990005,271.608795,158.977905,3.03847e-05
rel_page_image_000597,P_0144,img_000191,CONTAINS_IMAGE,144,132,214,686,267.727203,153.787003,271.851501,157.770813,3.27959e-05
rel_page_image_000598,P_0144,img_000191,CONTAINS_IMAGE,144,132,215,686,267.727203,151.131119,271.851501,155.114929,3.27959e-05
rel_page_image_000599,P_0144,img_000752,CONTAINS_IMAGE,144,132,216,689,266.756805,149.229813,271.851501,152.217712,3.03847e-05
rel_page_image_000600,P_0144,img_000191,CONTAINS_IMAGE,144,132,217,686,267.727295,147.26796,271.851593,151.25177,3.27959e-05
rel_page_image_000601,P_0144,img_000316,CONTAINS_IMAGE,144,132,218,690,308.242401,112.985008,316.005798,116.968811,6.17335e-05
rel_page_image_000602,P_0144,img_000316,CONTAINS_IMAGE,144,132,219,690,308.242493,108.156212,316.00589,112.140015,6.17335e-05
rel_page_image_000603,P_0144,img_000316,CONTAINS_IMAGE,144,132,220,690,342.449402,112.985374,350.212799,116.969177,6.17335e-05
rel_page_image_000604,P_0144,img_000316,CONTAINS_IMAGE,144,132,221,690,342.449493,108.1567,350.212891,112.140503,6.17335e-05
rel_page_image_000605,P_0144,img_000316,CONTAINS_IMAGE,144,132,222,690,376.899109,108.15731,384.662506,112.141113,6.17335e-05
rel_page_image_000606,P_0144,img_000369,CONTAINS_IMAGE,144,132,223,694,411.106201,108.157799,419.354797,112.141602,6.55917e-05
rel_page_image_000607,P_0144,img_000316,CONTAINS_IMAGE,144,132,224,690,445.555786,108.158287,453.319183,112.14209,6.17335e-05
rel_page_image_000608,P_0144,img_000071,CONTAINS_IMAGE,144,132,225,695,178.692596,108.667313,186.698502,111.655212,4.77471e-05
rel_page_image_000609,P_0144,img_000071,CONTAINS_IMAGE,144,132,226,695,212.656998,108.667679,220.662903,111.655579,4.77471e-05
rel_page_image_000610,P_0145,img_000522,CONTAINS_IMAGE,145,133,1,699,68.900002,111.550003,223.679993,213.5,0.0314972746
rel_page_image_000611,P_0145,img_000250,CONTAINS_IMAGE,145,133,2,700,252.0,110.399986,323.979889,213.549988,0.0148201075
rel_page_image_000612,P_0145,img_000665,CONTAINS_IMAGE,145,133,3,701,422.100006,104.149979,490.27002,213.599976,0.0148929275
rel_page_image_000613,P_0145,img_000580,CONTAINS_IMAGE,145,133,4,702,70.849998,280.049988,155.570007,387.349976,0.0181449848
rel_page_image_000614,P_0145,img_000509,CONTAINS_IMAGE,145,133,5,703,201.300003,265.450012,274.75,387.600006,0.0179083748
rel_page_image_000615,P_0145,img_000181,CONTAINS_IMAGE,145,133,6,704,331.950012,293.150024,400.329895,389.700012,0.0131780611
rel_page_image_000616,P_0145,img_000108,CONTAINS_IMAGE,145,133,7,705,462.350006,263.149994,527.140015,386.649994,0.0159715085
rel_page_image_000617,P_0146,img_000607,CONTAINS_IMAGE,146,134,1,709,95.199997,99.299973,167.449997,166.099976,0.0096335261
rel_page_image_000618,P_0146,img_000564,CONTAINS_IMAGE,146,134,2,710,181.25,405.5,243.149994,493.25,0.0108419818
rel_page_image_000619,P_0146,img_000016,CONTAINS_IMAGE,146,134,3,711,367.899994,413.649994,417.320007,493.549988,0.0078817118
rel_page_image_000620,P_0146,img_000057,CONTAINS_IMAGE,146,134,4,712,46.700001,565.350037,141.729996,738.400024,0.0328248857
rel_page_image_000621,P_0147,img_000611,CONTAINS_IMAGE,147,135,1,716,334.600006,99.300079,432.26001,236.200073,0.0266864686
rel_page_image_000622,P_0147,img_000687,CONTAINS_IMAGE,147,135,2,717,334.600006,279.599976,441.179993,374.899963,0.0202740003
rel_page_image_000623,P_0147,img_000149,CONTAINS_IMAGE,147,135,3,718,334.322998,418.611023,502.373199,569.854126,0.0507324177
rel_page_image_000624,P_0147,img_000739,CONTAINS_IMAGE,147,135,4,719,477.790588,486.697784,503.2276,491.857086,0.0002619558
rel_page_image_000625,P_0147,img_000499,CONTAINS_IMAGE,147,135,5,720,335.271301,613.580261,539.176392,694.686279,0.0330104991
rel_page_image_000626,P_0147,img_000262,CONTAINS_IMAGE,147,135,6,721,508.016815,678.729492,535.855408,694.273315,0.0008637261
rel_page_image_000627,P_0148,img_000354,CONTAINS_IMAGE,148,136,1,725,196.999298,471.957489,526.009277,707.617493,0.154762556
rel_page_image_000628,P_0148,img_000031,CONTAINS_IMAGE,148,136,2,726,264.340698,676.429321,276.101105,698.867432,0.0005267197
rel_page_image_000629,P_0148,img_000076,CONTAINS_IMAGE,148,136,3,727,185.270493,288.772888,480.25061,420.484894,0.0775512943
rel_page_image_000630,P_0148,img_000333,CONTAINS_IMAGE,148,136,4,728,453.0112,412.29248,479.649414,417.716492,0.0002884009
rel_page_image_000631,P_0149,img_000388,CONTAINS_IMAGE,149,137,1,732,71.604103,99.583206,223.540802,346.929901,0.0750135538
rel_page_image_000632,P_0149,img_000092,CONTAINS_IMAGE,149,137,2,733,106.210602,338.065399,140.770599,349.645905,0.0007988627
rel_page_image_000633,P_0149,img_000520,CONTAINS_IMAGE,149,137,3,734,280.32489,160.003494,486.410706,347.0513,0.0769434511
rel_page_image_000634,P_0149,img_000742,CONTAINS_IMAGE,149,137,4,735,323.719513,341.527222,346.999512,346.387512,0.0002258479
rel_page_image_000635,P_0149,img_000630,CONTAINS_IMAGE,149,137,5,736,419.48999,446.820892,512.500122,618.359985,0.0318466909
rel_page_image_000636,P_0150,img_000701,CONTAINS_IMAGE,150,138,1,740,180.431198,98.760117,300.431213,300.140015,0.048235675
rel_page_image_000637,P_0150,img_000013,CONTAINS_IMAGE,150,138,2,741,266.552307,270.400726,299.912292,277.901428,0.0004994577
rel_page_image_000638,P_0150,img_000672,CONTAINS_IMAGE,150,138,3,742,377.049988,127.849976,487.940002,300.849976,0.0382921267
rel_page_image_000639,P_0150,img_000266,CONTAINS_IMAGE,150,138,4,743,66.650002,509.200012,167.429993,706.5,0.0396891974
rel_page_image_000640,P_0151,img_000532,CONTAINS_IMAGE,151,139,1,747,70.849998,143.600006,156.76001,213.25,0.0119436152
rel_page_image_000641,P_0151,img_000050,CONTAINS_IMAGE,151,139,2,748,261.100006,99.299988,377.730011,213.049988,0.0264808939
rel_page_image_000642,P_0151,img_000400,CONTAINS_IMAGE,151,139,3,749,428.049988,523.599976,511.319977,616.049988,0.0153661979
rel_page_image_000643,P_0151,img_000490,CONTAINS_IMAGE,151,139,4,750,428.049988,659.0,469.089996,723.599976,0.0052918892
rel_page_image_000644,P_0152,img_000070,CONTAINS_IMAGE,152,140,1,754,106.099998,99.299988,167.300003,201.549988,0.0124906694
rel_page_image_000645,P_0152,img_000462,CONTAINS_IMAGE,152,140,2,755,79.650002,245.050018,167.480011,301.950012,0.0099753029
rel_page_image_000646,P_0152,img_000677,CONTAINS_IMAGE,152,140,3,756,112.800003,345.25,178.080002,448.850006,0.013499288
rel_page_image_000647,P_0152,img_000622,CONTAINS_IMAGE,152,140,4,757,117.25,492.200012,167.419998,633.5,0.0141500232
rel_page_image_000648,P_0153,img_000308,CONTAINS_IMAGE,153,141,1,761,428.049988,95.700027,484.929993,233.400024,0.0156337981
rel_page_image_000649,P_0153,img_000315,CONTAINS_IMAGE,153,141,2,762,428.049988,280.049988,510.839996,414.149994,0.0221604037
rel_page_image_000650,P_0153,img_000371,CONTAINS_IMAGE,153,141,3,763,428.049988,469.799988,523.579956,568.799988,0.0188775562
rel_page_image_000651,P_0153,img_000638,CONTAINS_IMAGE,153,141,4,764,428.049988,624.400024,512.279968,747.150024,0.0206375978
rel_page_image_000652,P_0154,img_000132,CONTAINS_IMAGE,154,142,1,768,183.111298,514.072205,431.111298,711.342285,0.0976526078
rel_page_image_000653,P_0154,img_000264,CONTAINS_IMAGE,154,142,2,769,353.787994,656.859985,374.90799,672.099182,0.0006424315
rel_page_image_000654,P_0155,img_000561,CONTAINS_IMAGE,155,143,1,773,325.417786,316.532501,539.407776,477.8125,0.0688882121
rel_page_image_000655,P_0155,img_000217,CONTAINS_IMAGE,155,143,2,774,506.484589,450.631592,526.163696,459.331604,0.0003417403
rel_page_image_000656,P_0155,img_000229,CONTAINS_IMAGE,155,143,3,775,428.049988,520.849976,478.709991,594.299988,0.0074272498
rel_page_image_000657,P_0156,img_000025,CONTAINS_IMAGE,156,144,1,779,70.449997,97.699997,167.410004,331.5,0.0452489069
rel_page_image_000658,P_0156,img_000501,CONTAINS_IMAGE,156,144,2,780,109.5,593.099976,178.639999,723.349976,0.0179753786
rel_page_image_000659,P_0156,img_000116,CONTAINS_IMAGE,156,144,3,781,263.549988,624.850037,316.359985,723.150024,0.0103619276
rel_page_image_000660,P_0156,img_000500,CONTAINS_IMAGE,156,144,4,782,421.0,558.0,525.160034,723.049988,0.0343152805
rel_page_image_000661,P_0157,img_000646,CONTAINS_IMAGE,157,145,1,786,384.950012,99.299988,538.809998,234.049988,0.0413833271
rel_page_image_000662,P_0157,img_000151,CONTAINS_IMAGE,157,145,2,787,385.75,268.299988,464.709991,391.5,0.0194172976
rel_page_image_000663,P_0157,img_000056,CONTAINS_IMAGE,157,145,3,788,69.393898,545.226318,303.383911,698.576416,0.0716229692
rel_page_image_000664,P_0157,img_000165,CONTAINS_IMAGE,157,145,4,789,136.819305,573.050598,160.098297,576.770386,0.0001728436
rel_page_image_000665,P_0157,img_000103,CONTAINS_IMAGE,157,145,5,790,360.06131,578.569702,471.994812,697.56012,0.0265853892
rel_page_image_000666,P_0157,img_000004,CONTAINS_IMAGE,157,145,6,791,443.008514,690.775757,467.004303,695.035767,0.0002040406
rel_page_image_000667,P_0158,img_000192,CONTAINS_IMAGE,158,146,1,795,103.599998,99.349991,171.51001,340.549988,0.0326950528
rel_page_image_000668,P_0158,img_000669,CONTAINS_IMAGE,158,146,2,796,90.5,420.199982,493.700012,543.599976,0.0993131181
rel_page_image_000669,P_0159,img_000456,CONTAINS_IMAGE,159,147,1,800,65.449997,99.300003,269.940002,335.350006,0.0963489619
rel_page_image_000670,P_0159,img_000661,CONTAINS_IMAGE,159,147,2,801,326.549988,132.949905,508.690002,332.749908,0.0726393251
rel_page_image_000671,P_0159,img_000449,CONTAINS_IMAGE,159,147,3,802,332.5,534.25,541.070007,741.0,0.0860732729
rel_page_image_000672,P_0160,img_000258,CONTAINS_IMAGE,160,148,1,806,133.942001,298.928467,524.952026,496.448486,0.15415938
rel_page_image_000673,P_0160,img_000045,CONTAINS_IMAGE,160,148,2,807,486.683411,407.7771,515.244141,427.037109,0.0010979859
rel_page_image_000674,P_0162,img_000314,CONTAINS_IMAGE,162,150,1,814,184.350006,99.300079,413.080017,252.950073,0.0701498329
rel_page_image_000675,P_0162,img_000390,CONTAINS_IMAGE,162,150,2,815,184.350006,287.25,434.190002,441.399994,0.0768734584
rel_page_image_000676,P_0162,img_000162,CONTAINS_IMAGE,162,150,3,816,55.599998,599.599976,287.440002,753.75,0.0713350412
rel_page_image_000677,P_0163,img_000322,CONTAINS_IMAGE,163,151,1,820,67.5,99.299973,319.48999,252.849976,0.0772332058
rel_page_image_000678,P_0163,img_000497,CONTAINS_IMAGE,163,151,2,821,58.150002,287.25,299.339996,503.899994,0.1043011056
rel_page_image_000679,P_0164,img_000753,CONTAINS_IMAGE,164,152,1,825,56.700001,450.500031,250.119995,535.900024,0.0329708504
rel_page_image_000680,P_0165,img_000313,CONTAINS_IMAGE,165,153,1,829,357.0,99.300011,538.660034,214.950012,0.0419349353
rel_page_image_000681,P_0166,img_000468,CONTAINS_IMAGE,166,154,1,833,60.849998,275.449921,196.929993,387.849915,0.030530331
rel_page_image_000682,P_0167,img_000696,CONTAINS_IMAGE,167,155,1,837,70.5457,472.325684,214.370804,724.876587,0.0725027643
rel_page_image_000683,P_0167,img_000098,CONTAINS_IMAGE,167,155,2,838,148.369904,697.830078,153.17041,715.997498,0.000174081
rel_page_image_000684,P_0167,img_000044,CONTAINS_IMAGE,167,155,3,839,271.174988,505.015808,413.257782,725.799805,0.0626152361
rel_page_image_000685,P_0167,img_000285,CONTAINS_IMAGE,167,155,4,840,344.362793,697.31842,347.962494,713.229004,0.0001143203
rel_page_image_000686,P_0168,img_000406,CONTAINS_IMAGE,168,156,1,844,183.179398,99.524384,368.36438,256.304382,0.0579518579
rel_page_image_000687,P_0168,img_000569,CONTAINS_IMAGE,168,156,2,845,350.824799,252.771088,366.663513,256.63208,0.0001220646
rel_page_image_000688,P_0170,img_000201,CONTAINS_IMAGE,170,158,1,852,184.75,92.349991,391.820007,341.799988,0.1031030813
rel_page_image_000689,P_0171,img_000519,CONTAINS_IMAGE,171,159,1,856,363.649994,239.050018,538.599976,359.200012,0.0419574028
rel_page_image_000690,P_0171,img_000327,CONTAINS_IMAGE,171,159,2,857,377.94281,401.900085,492.887512,488.160187,0.0197910969
rel_page_image_000691,P_0173,img_000079,CONTAINS_IMAGE,173,161,1,864,70.849998,354.449982,205.480011,512.049988,0.0423515256
rel_page_image_000692,P_0173,img_000053,CONTAINS_IMAGE,173,161,2,865,253.149994,385.800018,456.890015,512.950012,0.0517087016
rel_page_image_000693,P_0173,img_000372,CONTAINS_IMAGE,173,161,3,866,380.649994,664.799988,538.809998,765.349976,0.0317431215
rel_page_image_000694,P_0174,img_000410,CONTAINS_IMAGE,174,162,1,870,59.049999,99.300011,218.889999,201.200012,0.0325110207
rel_page_image_000695,P_0174,img_000657,CONTAINS_IMAGE,174,162,2,871,56.700001,250.100006,221.099991,351.450012,0.0332580291
rel_page_image_000696,P_0174,img_000533,CONTAINS_IMAGE,174,162,3,872,56.700001,387.650024,223.729996,550.200012,0.0541941429
rel_page_image_000697,P_0175,img_000146,CONTAINS_IMAGE,175,163,1,876,66.650002,593.400024,235.149994,760.550049,0.0562182436
rel_page_image_000698,P_0175,img_000719,CONTAINS_IMAGE,175,163,2,877,283.5,596.200012,456.76001,761.0,0.0569936476
rel_page_image_000699,P_0176,img_000433,CONTAINS_IMAGE,176,164,1,881,184.350006,631.25,435.650024,742.299988,0.0557034351
rel_page_image_000700,P_0178,img_000186,CONTAINS_IMAGE,178,166,1,888,184.350006,256.699982,316.830017,388.299988,0.0347998368
rel_page_image_000701,P_0178,img_000489,CONTAINS_IMAGE,178,166,2,889,382.700012,256.649994,514.700012,388.25,0.0346737476
rel_page_image_000702,P_0179,img_000078,CONTAINS_IMAGE,179,167,1,893,69.861298,566.337708,239.79039,740.25531,0.0589905195
rel_page_image_000703,P_0179,img_000095,CONTAINS_IMAGE,179,167,2,894,202.667007,729.355225,226.427002,739.554626,0.0004837177
rel_page_image_000704,P_0179,img_000274,CONTAINS_IMAGE,179,167,3,895,296.799988,565.349976,484.72998,740.049988,0.0655329887
rel_page_image_000705,P_0181,img_000745,CONTAINS_IMAGE,181,169,1,902,340.929688,98.778473,538.949585,412.228485,0.1238933697
rel_page_image_000706,P_0181,img_000703,CONTAINS_IMAGE,181,169,2,903,510.263489,407.389893,534.745972,412.370087,0.0002433732
rel_page_image_000707,P_0181,img_000248,CONTAINS_IMAGE,181,169,3,904,70.599998,509.200012,228.290009,702.950012,0.0609841303
rel_page_image_000708,P_0181,img_000254,CONTAINS_IMAGE,181,169,4,905,274.450012,449.700012,402.630005,702.700012,0.0647309091
rel_page_image_000709,P_0183,img_000245,CONTAINS_IMAGE,183,171,1,912,58.052898,111.202972,575.293091,422.060486,0.3209405379
rel_page_image_000710,P_0183,img_000577,CONTAINS_IMAGE,183,171,2,913,58.052898,111.202972,575.293091,422.060486,0.3209405379
rel_page_image_000711,P_0184,img_000138,CONTAINS_IMAGE,184,172,1,917,56.700001,99.299973,238.839996,209.099976,0.0399189047
rel_page_image_000712,P_0186,img_000639,CONTAINS_IMAGE,186,174,1,924,111.650002,110.100021,287.559998,287.150024,0.0621666407
rel_page_image_000713,P_0186,img_000464,CONTAINS_IMAGE,186,174,2,925,329.950012,99.300018,524.340027,287.150024,0.0728880126
rel_page_image_000714,P_0187,img_000307,CONTAINS_IMAGE,187,175,1,929,70.849998,139.000015,260.679993,297.950012,0.0602277031
rel_page_image_000715,P_0187,img_000415,CONTAINS_IMAGE,187,175,2,930,316.200012,99.300079,532.670044,297.950073,0.0858335905
rel_page_image_000716,P_0187,img_000589,CONTAINS_IMAGE,187,175,3,931,61.799999,360.400024,355.329987,510.450012,0.0879142718
rel_page_image_000717,P_0187,img_000206,CONTAINS_IMAGE,187,175,4,932,368.75,332.350006,566.530029,511.100006,0.0705666385
rel_page_image_000718,P_0188,img_000692,CONTAINS_IMAGE,188,176,1,936,56.700001,319.700012,211.970001,425.100006,0.0326662351
rel_page_image_000719,P_0188,img_000531,CONTAINS_IMAGE,188,176,2,937,98.699997,493.5,308.459991,600.0,0.0445905895
rel_page_image_000720,P_0188,img_000421,CONTAINS_IMAGE,188,176,3,938,340.450012,480.300018,500.550018,600.200012,0.0383161136
rel_page_image_000721,P_0191,img_000583,CONTAINS_IMAGE,191,179,1,948,159.300003,135.399979,215.450012,190.599976,0.006186711
rel_page_image_000722,P_0191,img_000216,CONTAINS_IMAGE,191,179,2,949,256.100006,135.599991,313.230011,190.799988,0.0062946887
rel_page_image_000723,P_0191,img_000409,CONTAINS_IMAGE,191,179,3,950,352.399994,135.600006,419.859985,202.450012,0.0090015786
rel_page_image_000724,P_0191,img_000279,CONTAINS_IMAGE,191,179,4,951,449.049988,135.599991,517.669983,190.799988,0.0075606769
rel_page_image_000725,P_0191,img_000260,CONTAINS_IMAGE,191,179,5,952,159.300003,231.600006,218.580002,289.5,0.006851058
rel_page_image_000726,P_0191,img_000517,CONTAINS_IMAGE,191,179,6,953,256.0,231.600021,313.619995,289.900024,0.0067052155
rel_page_image_000727,P_0191,img_000474,CONTAINS_IMAGE,191,179,7,954,352.399994,231.599991,419.849976,298.799988,0.0090473633
rel_page_image_000728,P_0191,img_000273,CONTAINS_IMAGE,191,179,8,955,448.700012,231.599976,524.059998,282.849976,0.0077091344
rel_page_image_000729,P_0191,img_000060,CONTAINS_IMAGE,191,179,9,956,159.600006,347.100006,216.980103,405.200012,0.0066543922
rel_page_image_000730,P_0191,img_000110,CONTAINS_IMAGE,191,179,10,957,256.299988,347.100006,313.399994,405.100006,0.0066105119
rel_page_image_000731,P_0191,img_000230,CONTAINS_IMAGE,191,179,11,958,352.700012,347.100006,422.300018,414.100006,0.009307971
rel_page_image_000732,P_0191,img_000391,CONTAINS_IMAGE,191,179,12,959,449.0,347.099976,518.619995,408.799988,0.0085741323
rel_page_image_000733,P_0192,img_000705,CONTAINS_IMAGE,192,180,1,963,248.800003,136.149979,266.559998,218.099976,0.0029051109
rel_page_image_000734,P_0192,img_000326,CONTAINS_IMAGE,192,180,2,964,465.200012,135.800003,483.205109,209.0,0.0026307371
rel_page_image_000735,P_0192,img_000024,CONTAINS_IMAGE,192,180,3,965,249.25,230.399994,278.279907,307.5,0.0044675663
rel_page_image_000736,P_0192,img_000221,CONTAINS_IMAGE,192,180,4,966,465.200012,230.449997,500.480011,311.75,0.0057251921
rel_page_image_000737,P_0192,img_000055,CONTAINS_IMAGE,192,180,5,967,465.200012,321.0,506.705505,410.950012,0.0074520841
rel_page_image_000738,P_0192,img_000122,CONTAINS_IMAGE,192,180,6,968,249.0,426.200012,277.809998,579.200012,0.0087984383
rel_page_image_000739,P_0192,img_000150,CONTAINS_IMAGE,192,180,7,969,464.75,426.599976,511.549988,555.049988,0.0119991597
rel_page_image_000740,P_0192,img_000066,CONTAINS_IMAGE,192,180,8,970,248.800003,649.799988,300.660004,701.450012,0.0053465544
rel_page_image_000741,P_0192,img_000626,CONTAINS_IMAGE,192,180,9,971,464.899994,649.799988,513.150024,698.200012,0.0046613758
rel_page_image_000742,P_0193,img_000437,CONTAINS_IMAGE,193,181,1,975,263.350006,136.200012,287.350098,198.700012,0.0029940832
rel_page_image_000743,P_0193,img_000306,CONTAINS_IMAGE,193,181,2,976,477.899994,135.900009,501.420593,194.450012,0.0027488197
rel_page_image_000744,P_0193,img_000671,CONTAINS_IMAGE,193,181,3,977,263.350006,226.949982,310.883118,311.599976,0.0080314529
rel_page_image_000745,P_0193,img_000683,CONTAINS_IMAGE,193,181,4,978,477.899994,230.699982,517.753113,304.599976,0.0058786508
rel_page_image_000746,P_0193,img_000140,CONTAINS_IMAGE,193,181,5,979,263.100006,321.700012,305.570007,380.5,0.0049846016
rel_page_image_000747,P_0193,img_000109,CONTAINS_IMAGE,193,181,6,980,477.649994,322.149994,527.799988,359.049988,0.0036937553
rel_page_image_000748,P_0193,img_000389,CONTAINS_IMAGE,193,181,7,981,263.100006,424.75,310.149994,561.950012,0.0128850055
rel_page_image_000749,P_0193,img_000697,CONTAINS_IMAGE,193,181,8,982,477.649994,424.450012,521.106079,503.350006,0.006843819
rel_page_image_000750,P_0193,img_000225,CONTAINS_IMAGE,193,181,9,983,479.049988,588.299988,527.059998,615.099976,0.0025682502
rel_page_image_000751,P_0193,img_000749,CONTAINS_IMAGE,193,181,10,984,263.049988,649.5,311.269897,697.849976,0.0046536487
rel_page_image_000752,P_0193,img_000546,CONTAINS_IMAGE,193,181,11,985,477.649994,649.799988,525.650024,698.349976,0.0046515916
rel_page_image_000753,P_0196,img_000528,CONTAINS_IMAGE,196,184,1,995,170.949997,99.300079,512.25,274.150085,0.119116764
rel_page_image_000754,P_0196,img_000184,CONTAINS_IMAGE,196,184,2,996,125.25,608.550049,288.700012,771.200073,0.0530652278
rel_page_image_000755,P_0196,img_000128,CONTAINS_IMAGE,196,184,3,997,345.450012,606.450012,525.210022,767.450012,0.0577683418
rel_page_image_000756,P_0197,img_000451,CONTAINS_IMAGE,197,185,1,1001,70.849998,98.149994,251.100006,257.799988,0.0574400938
rel_page_image_000757,P_0197,img_000633,CONTAINS_IMAGE,197,185,2,1002,302.01001,95.529984,516.01001,246.98999,0.0646967832
rel_page_image_000758,P_0197,img_000080,CONTAINS_IMAGE,197,185,3,1003,372.0,373.549988,538.809998,439.5,0.0219587644
rel_page_image_000759,P_0197,img_000625,CONTAINS_IMAGE,197,185,4,1004,360.649994,482.850037,539.190002,646.900024,0.0584632153
rel_page_image_000760,P_0198,img_000253,CONTAINS_IMAGE,198,186,1,1008,46.549999,116.199997,301.169983,238.25,0.0620299203
rel_page_image_000761,P_0198,img_000576,CONTAINS_IMAGE,198,186,2,1009,357.76001,96.430008,527.749878,238.440002,0.048185114
rel_page_image_000762,P_0199,img_000681,CONTAINS_IMAGE,199,187,1,1013,337.75,127.349976,507.690002,294.099976,0.0565629961
rel_page_image_000763,P_0199,img_000223,CONTAINS_IMAGE,199,187,2,1014,344.0,340.849976,500.72998,497.549988,0.0490221159
rel_page_image_000764,P_0199,img_000660,CONTAINS_IMAGE,199,187,3,1015,70.800003,100.100418,300.004303,291.971619,0.0877816008
rel_page_image_000765,P_0199,img_000106,CONTAINS_IMAGE,199,187,4,1016,175.240402,283.830017,211.4785,292.349609,0.0006162475
rel_page_image_000766,P_0201,img_000364,CONTAINS_IMAGE,201,189,1,1023,70.849998,293.600006,308.230011,483.75,0.0900972234
rel_page_image_000767,P_0201,img_000252,CONTAINS_IMAGE,201,189,2,1024,364.850006,321.450012,553.969971,483.100006,0.0610216594
rel_page_image_000768,P_0201,img_000668,CONTAINS_IMAGE,201,189,3,1025,338.269196,527.518494,538.352478,670.618103,0.0571505211
rel_page_image_000769,P_0201,img_000711,CONTAINS_IMAGE,201,189,4,1026,511.941589,630.159607,531.141602,645.279602,0.0005794608
rel_page_image_000770,P_0202,img_000304,CONTAINS_IMAGE,202,190,1,1030,184.955399,98.061508,436.079803,281.007812,0.0917029917
rel_page_image_000771,P_0202,img_000135,CONTAINS_IMAGE,202,190,2,1031,183.427902,264.720825,210.550003,281.159912,0.000889963
rel_page_image_000772,P_0202,img_000323,CONTAINS_IMAGE,202,190,3,1032,183.406799,314.684509,461.290985,521.018311,0.1144471953
rel_page_image_000773,P_0202,img_000608,CONTAINS_IMAGE,202,190,4,1033,455.048401,490.567169,460.56839,517.509766,0.0002968579
rel_page_image_000774,P_0203,img_000289,CONTAINS_IMAGE,203,191,1,1037,70.9384,98.521606,317.060791,290.121399,0.0941276253
rel_page_image_000775,P_0203,img_000621,CONTAINS_IMAGE,203,191,2,1038,284.580688,267.508911,311.2229,287.248901,0.0010497555
rel_page_image_000776,P_0203,img_000353,CONTAINS_IMAGE,203,191,3,1039,71.561203,323.426697,337.561218,479.886902,0.0830723506
rel_page_image_000777,P_0203,img_000329,CONTAINS_IMAGE,203,191,4,1040,307.019196,386.184418,337.499207,392.603607,0.0003905407
rel_page_image_000778,P_0203,img_000261,CONTAINS_IMAGE,203,191,5,1041,71.203003,516.079407,215.203003,614.259033,0.0282198571
rel_page_image_000779,P_0203,img_000074,CONTAINS_IMAGE,203,191,6,1042,273.679901,516.654419,417.669983,615.524536,0.0284163681
rel_page_image_000780,P_0204,img_000337,CONTAINS_IMAGE,204,192,1,1046,179.070099,101.417427,323.089996,200.527527,0.0284912402
rel_page_image_000781,P_0204,img_000238,CONTAINS_IMAGE,204,192,2,1047,379.599915,100.019981,524.619934,201.539978,0.0293866782
rel_page_image_000782,P_0204,img_000075,CONTAINS_IMAGE,204,192,3,1048,485.454498,194.820023,506.457397,198.900024,0.0001710451
rel_page_image_000783,P_0205,img_000643,CONTAINS_IMAGE,205,193,1,1052,71.670197,585.612976,497.354706,746.338989,0.1365667459
rel_page_image_000784,P_0206,img_000606,CONTAINS_IMAGE,206,194,1,1056,91.150002,189.149979,167.480011,295.599976,0.0162185458
rel_page_image_000785,P_0208,img_000612,CONTAINS_IMAGE,208,196,1,1063,56.700001,99.299973,151.259003,202.599976,0.0194972857
rel_page_image_000786,P_0210,img_000341,CONTAINS_IMAGE,210,198,1,1070,184.350006,99.300011,394.850006,187.700012,0.0371428578
rel_page_image_000787,P_0210,img_000290,CONTAINS_IMAGE,210,198,2,1071,135.149994,484.5,204.029999,610.299988,0.0172959615
rel_page_image_000788,P_0210,img_000267,CONTAINS_IMAGE,210,198,3,1072,328.25,542.350037,524.570007,604.450012,0.0243347525
rel_page_image_000789,P_0210,img_000567,CONTAINS_IMAGE,210,198,4,1073,62.349998,648.799988,265.408691,765.5,0.0473002494
rel_page_image_000790,P_0210,img_000021,CONTAINS_IMAGE,210,198,5,1074,321.600006,646.0,524.658691,765.900024,0.0485972601
rel_page_image_000791,P_0211,img_000658,CONTAINS_IMAGE,211,199,1,1078,70.849998,495.849976,175.01001,577.549988,0.0169861159
rel_page_image_000792,P_0211,img_000733,CONTAINS_IMAGE,211,199,2,1079,269.299988,495.050018,369.119995,578.950012,0.016716697
rel_page_image_000793,P_0211,img_000458,CONTAINS_IMAGE,211,199,3,1080,330.149994,99.299973,538.719971,227.349976,0.0533092201
rel_page_image_000794,P_0211,img_000360,CONTAINS_IMAGE,211,199,4,1081,70.800003,647.25,175.670013,728.700012,0.0170495691
rel_page_image_000795,P_0211,img_000163,CONTAINS_IMAGE,211,199,5,1082,269.25,645.549988,375.309998,728.799988,0.0176240939
rel_page_image_000796,P_0212,img_000438,CONTAINS_IMAGE,212,200,1,1086,374.549988,521.400024,526.209961,611.950012,0.027411343
rel_page_image_000797,P_0212,img_000407,CONTAINS_IMAGE,212,200,2,1087,173.899994,520.549988,317.890015,610.299988,0.0257951344
rel_page_image_000798,P_0212,img_000339,CONTAINS_IMAGE,212,200,3,1088,56.700001,640.450012,191.557098,775.400024,0.0363260084
rel_page_image_000799,P_0213,img_000492,CONTAINS_IMAGE,213,201,1,1092,70.849998,100.150002,170.229996,195.0,0.0188151312
